Nombre recurso;LOID;ID;idGuion;identificadorUnidad;module_id;asset_id;Página;Tipo;Enlace;Texto principal - original;Texto adicional - original;Texto principal;Texto adicional
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Escoge tu camino;Enlace;https://mapasinteractivos.didactalia.net/comunidad/mapasflashinteractivos;Mapas interactivos;, mapas sobre la geografía europea para aprender jugando, de Enrique Alonso, en Didactalia.;Mapas interactivos;, mapas sobre la geografía europea para aprender jugando, de Enrique Alonso, en Didactalia.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Escoge tu camino;Enlace;http://www.rtve.es/alacarta/videos/los-rios/;Los ríos;, serie documental sobre los ríos de España, de RTVE.;Los ríos;, serie documental sobre los ríos de España, de RTVE.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Escoge tu camino;Inglés;https://youtu.be/MAJp65hxS8M;The Mediterranean sea;, vídeo en el que se explica la formación del mar Mediterráneo, de Planetsea.;The Mediterranean sea;, vídeo en el que se explica la formación del mar Mediterráneo, de Planetsea.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Ve más allá;Lista;;Nos vamos a la costa africana;;<em>Nos vamos a la costa africana</em>;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Ve más allá;Lista;;¡Que se hunde el terreno!;;<em>¡Que se hunde el terreno!</em>;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;15153;GH_07_NX_LL;628777;138007;Meta;Título;;"¡De vuelta a casa!
¿Serás capaz de superar la última prueba?";;"¡De vuelta a casa!
¿Serás capaz de superar la última prueba?";
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;Nuestros primeros pasos por el universo y cómo lo medimos;;<em>Nuestros primeros pasos por el universo y cómo lo medimos</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;Cómo es la vida de una estrella;;<em>Cómo es la vida de una estrella</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;¿Quién ha puesto aquí todos estos planetas?;;<em>¿Quién ha puesto aquí todos estos planetas?</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;Por qué no me dan miedo los meteoritos;;<em>Por qué no me dan miedo los meteoritos</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;Cuándo nos dimos cuenta de que no somos el centro del universo;;<em>Cuándo nos dimos cuenta de que no somos el centro del universo</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Lista;;Mapa de nuestro vecindario galáctico;;<em>Mapa de nuestro vecindario galáctico</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Enlace;http://www.esa.int/esl/ESA_in_your_country/Spain/;European Space Agency;, página de la Agencia Espacial Europea (ESA) con información sobre sus actividades. Contiene mucha información multimedia y una pestaña sobre España.;European Space Agency;, página de la Agencia Espacial Europea (ESA) con información sobre sus actividades. Contiene mucha información multimedia y una pestaña sobre España.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Enlace;http://spaceplace.nasa.gov/sp/kids/;NASA Ciencia;, página de divulgación de la NASA con algunos contenidos en español. En ella encontrarás juegos, animaciones, proyectos y curiosidades sobre la conquista del espacio.;NASA Ciencia;, página de divulgación de la NASA con algunos contenidos en español. En ella encontrarás juegos, animaciones, proyectos y curiosidades sobre la conquista del espacio.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Enlace;http://sac.csic.es/astrosecundaria/unawe/es/actividades/observacion/COMO%20LOCALIZAR%20CONSTELACIONES%20REVISADO.pdf;Cómo localizar constelaciones;, página que ofrece mapas del cielo de estrellas y orientaciones para encontrar algunas constelaciones.;Cómo localizar constelaciones;, página que ofrece mapas del cielo de estrellas y orientaciones para encontrar algunas constelaciones.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Escoge tu camino;Inglés;http://hubblesite.org/gallery/album/star/;Hubblesite;, página oficial del telescopio Hubble que contiene imágenes, vídeos, artículos, libros interactivos y recursos educativos relacionados con el universo.;Hubblesite;, página oficial del telescopio Hubble que contiene imágenes, vídeos, artículos, libros interactivos y recursos educativos relacionados con el universo.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Ve más allá;Lista;;¿Existe algún planeta parecido a la Tierra?;;<em>¿Existe algún planeta parecido a la Tierra?</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Ve más allá;Lista;;¿Existe la Enterprise?;;<em>¿Existe la Enterprise?</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Ve más allá;Lista;;¿Cómo es un día en la Estación Espacial Internacional?;;<em>¿Cómo es un día en la Estación Espacial Internacional?</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;15146;BG_07_NX_LL;628230;136306;Meta;Título;;¿Serás capaz de superar la última prueba?;;¿Serás capaz de superar la última prueba?;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;Las fuentes históricas: la clave para conocer el pasado. De qué tipo y de cuándo.;;<em>Las fuentes históricas: la clave para conocer el pasado. De qué tipo y de cuándo.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;Del mono al ser humano, un largo camino.;;<em>Del mono al ser humano, un largo camino.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;Los primeros humanos en la península Ibérica.;;<em>Los primeros humanos en la península Ibérica.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;La aparición de la agricultura, un gran paso para la humanidad.;;<em>La aparición de la agricultura, un gran paso para la humanidad.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;La mujer en la prehistoria.;;<em>La mujer en la prehistoria.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;Arte prehistórico: ¿exposiciones en cuevas?;;<em>Arte prehistórico: ¿exposiciones en cuevas?</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Lista;;Los megalitos: cómo eran y para qué servían.;;<em>Los megalitos: cómo eran y para qué servían.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Enlace;https://www.lifeder.com/objeto-estudio-historia/;¿Cuál es el objeto de estudio de la historia?;, sobre qué estudia la historia y su utilidad.;¿Cuál es el objeto de estudio de la historia?;, sobre qué estudia la historia y su utilidad.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Enlace;http://www.sabuco.com/historia/Fuentes.htm;Las fuentes históricas y su clasificación;, para conocer los tipos de fuentes que nos proporcionan información sobre el pasado.;Las fuentes históricas y su clasificación;, para conocer los tipos de fuentes que nos proporcionan información sobre el pasado.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Inglés;https://patrimoniointeligente.com/edades-de-la-prehistoria/;Las edades de la prehistoria;, para conocer las principales etapas en que se divide el período prehistórico.;Las edades de la prehistoria;, para conocer las principales etapas en que se divide el período prehistórico.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Escoge tu camino;Inglés;https://elpais.com/cultura/2018/09/24/actualidad/1537769625_914876.html;La cueva de Altamira, la Capilla Sixtina del arte paleolítico;, con información sobre esta muestra del arte paleolítico peninsular.;La cueva de Altamira, la Capilla Sixtina del arte paleolítico;, con información sobre esta muestra del arte paleolítico peninsular.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Ve más allá;Lista;;Dieta y alimentación en el mundo prehistórico;;<em>Dieta y alimentación en el mundo prehistórico</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Ve más allá;Lista;;El desarrollo tecnológico;;<em>El desarrollo tecnológico</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Ve más allá;Lista;;El descubrimiento del fuego;;<em>El descubrimiento del fuego</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Ve más allá;Lista;;Expresiones religiosas en la prehistoria;;<em>Expresiones religiosas en la prehistoria</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;15153;GH_07_NX_LL;628778;138026;Meta;Título;;"¡Volvamos a nuestro tiempo!
¿Serás capaz de superar la última prueba?";;"<em>¡Volvamos a nuestro tiempo!</em>
¿Serás capaz de superar la última prueba?";
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;Las fronteras del Imperio romano;;<em>Las fronteras del Imperio romano</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;Las invasiones germánicas;;<em>Las invasiones germánicas</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;La base de la economía europea;;<em>La base de la economía europea</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;Vida rural y vida urbana;;<em>Vida rural y vida urbana</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;La división del Imperio romano;;<em>La división del Imperio romano</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;El Imperio bizantino;;<em>El Imperio bizantino</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;El cisma de Oriente;;<em>El cisma de Oriente</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;La religión;;<em>La religión</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Lista;;El reino franco;;<em>El reino franco</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/personajes/carlomagno/fotos/1/5;National Geographic: Carlomagno;, galería de imágenes relacionadas con el emperador Carlomagno.;National Geographic: Carlomagno;, galería de imágenes relacionadas con el emperador Carlomagno.
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Enlace;http://www.rtve.es/alacarta/videos/cierta-idea-de-europa/cierta-idea-europa-12-01-11/985701/;Cierta idea de Europa;, serie documental de RTVE que analiza las diferencias religiosas, geográficas y políticas de Europa en la Alta Edad Media.;Cierta idea de Europa;, serie documental de RTVE que analiza las diferencias religiosas, geográficas y políticas de Europa en la Alta Edad Media.
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Enlace;https://youtu.be/CU0rwcV3ohM;Fréquence Médiévale: l'Europe seigneuriale (888-1215);, documento de audio en el que un historiador expone el funcionamiento de las estructuras señoriales (en francés).;Fréquence Médiévale: l'Europe seigneuriale (888-1215);, documento de audio en el que un historiador expone el funcionamiento de las estructuras señoriales (en francés).
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Escoge tu camino;Inglés;https://www.history.com/topics/middle-ages/middle-ages;Middle Ages;, una página web que plantea informaciones diversas sobre el gran período de la Edad Media.;Middle Ages;, una página web que plantea informaciones diversas sobre el gran período de la Edad Media.
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Ve más allá;Lista;;La romanización de los pueblos germánicos;;<em>La romanización de los pueblos germánicos</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Ve más allá;Lista;;El patriarca de Constantinopla y el papa de Roma;;<em>El patriarca de Constantinopla y el papa de Roma</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Ve más allá;Lista;;Mahoma, el profeta;;<em>Mahoma, el profeta</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Ve más allá;Lista;;El banquete romano;;<em>El banquete romano</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Ve más allá;Lista;;La batalla de Poitiers;;<em>La batalla de Poitiers</em>;
Desafío: La Alta Edad Media (siglos V-XI);CS_08_08_LM_Recurso450;130729;15158;GH_08_NX_LL;629006;139308;Meta;Título;;"¿Estás preparado?
¿Serás capaz de superar la última prueba?";;"¿Estás preparado?
¿Serás capaz de superar la última prueba?";
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Una mezcla de gases;(Los componentes de la atmósfera);<em>Una mezcla de gases</em>;(Los componentes de la atmósfera)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;De capa en capa;(Las capas de la atmósfera);<em>De capa en capa</em>;(Las capas de la atmósfera)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Viento, agua y truenos;(Los fenómenos meteorológicos);<em>Viento, agua y truenos</em>;(Los fenómenos meteorológicos)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Aunque no te lo parece, pesa;(La presión atmosférica);<em>Aunque no te lo parece, pesa</em>;(La presión atmosférica)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Gases no bienvenidos;(La contaminación atmosférica);<em>Gases no bienvenidos</em>;(La contaminación atmosférica)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Efectos poco agradables de los gases nocivos;(Los impactos negativos sobre la atmósfera);<em>Efectos poco agradables de los gases nocivos</em>;(Los impactos negativos sobre la atmósfera)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;¿Cómo podemos proteger la atmósfera? ;(Acciones para prevenir los impactos sobre la atmósfera);<em>¿Cómo podemos proteger la atmósfera? </em>;(Acciones para prevenir los impactos sobre la atmósfera)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Lista;;Midiendo el tiempo; (La meteorología);<em>Midiendo el tiempo</em>; (La meteorología)
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Ve más allá;Lista;;Cambiando con el tiempo;;<em>Cambiando con el tiempo</em>;
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Ve más allá;Lista;;No es lo mismo tiempo que clima;;<em>No es lo mismo tiempo que clima</em>;
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;15146;BG_07_NX_LL;628228;136269;Meta;Título;;"Ahora ya sabes cuál es el camino que debemos recorrer para descubrir los secretos de la atmósfera.
¿Serás capaz de superar la última prueba?";;"Ahora ya sabes cuál es el camino que debemos recorrer para descubrir los secretos de la atmósfera.
¿Serás capaz de superar la última prueba?";
Desafío: La atmósfera;CN_07_03_LM_Recurso261;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Enlace;http://recursostic.educacion.es/ciencias/biosfera/web/alumno/1ESO/atmosfera/index.htm;La atmósfera terrestre;, contenido didáctico sobre las características de la atmósfera terrestre, del Proyecto Biosfera, Ministerio de Educación, Cultura y Deporte.;La atmósfera terrestre;, contenido didáctico sobre las características de la atmósfera terrestre, del Proyecto Biosfera, Ministerio de Educación, Cultura y Deporte.
Desafío: La atmósfera;CN_07_03_LM_Recurso262;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Enlace;http://www.atmosfera.cl/;Atmósfera, meteorología interactiva;, web con temas, datos, glosarios y preguntas sobre meteorología.;Atmósfera, meteorología interactiva;, web con temas, datos, glosarios y preguntas sobre meteorología.
Desafío: La atmósfera;CN_07_03_LM_Recurso263;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/temas/atmosfera;Atmósfera;, artículos y fotografías sobre la atmósfera, de National Geographic.;Atmósfera;, artículos y fotografías sobre la atmósfera, de National Geographic.
Desafío: La atmósfera;CN_07_03_LM_Recurso264;132238;15146;BG_07_NX_LL;628228;136269;Escoge tu camino;Inglés;https://www.ducksters.com/science/atmosphere.php;The Earth's Atmosphere;, información sobre la atmósfera terrestre y sus características, en Science for Kids, de Ducksters Education Site.;The Earth's Atmosphere;, información sobre la atmósfera terrestre y sus características, en Science for Kids, de Ducksters Education Site.
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;¡Nos morimos de hambre!;(La crisis agraria de la Baja Edad Media);<em>¡Nos morimos de hambre!</em>;(La crisis agraria de la Baja Edad Media)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;Revueltas populares: del campo a la ciudad;(Los levantamientos populares);<em>Revueltas populares: del campo a la ciudad</em>;(Los levantamientos populares)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;La muerte llama a la puerta;(La peste negra de 1348);<em>La muerte llama a la puerta</em>;(La peste negra de 1348)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;¿Una guerra que dura cien años?;(La guerra de los Cien Años);<em>¿Una guerra que dura cien años?</em>;(La guerra de los Cien Años)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;La Iglesia se rompe;(El cisma de Occidente);<em>La Iglesia se rompe</em>;(El cisma de Occidente)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Lista;;Al final del túnel hay una luz;(La recuperación a partir del siglo XV);<em>Al final del túnel hay una luz</em>;(La recuperación a partir del siglo XV)
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/historia/grandes-reportajes/la-peste-negra-la-epidemia-mas-mortifera_6280;La peste negra, la epidemia más mortífera;, publicado por National Geographic, desglosa las claves para entender la expansión de esta enfermedad.;La peste negra, la epidemia más mortífera;, publicado por <em>National Geographic</em>, desglosa las claves para entender la expansión de esta enfermedad.
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Enlace;https://sobrehistoria.com/guerra-de-los-cien-anos/;Guerra de los Cien Años;, resumen, causas y consecuencias en el portal Sobrehistoria.;Guerra de los Cien Años;, resumen, causas y consecuencias en el portal Sobrehistoria.
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Enlace;https://mihistoriauniversal.com/;Historia Universal;, artículos de distintos períodos históricos.;Historia Universal;, artículos de distintos períodos históricos.
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Enlace;https://renovatiomedievalium.wordpress.com/;Renovatio Medievalium;, blog de jóvenes medievalistas.;Renovatio Medievalium;, blog de jóvenes medievalistas.
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Enlace;https://www.ancient.eu/;Ancient History Encyclopedia;, proyecto colaborativo dedicado a la historia antigua;Ancient History Encyclopedia;, proyecto colaborativo dedicado a la historia antigua
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=Q05qzubql8Q;Hundred Years' War: Battle of Crecy 1346 DOCUMENTARY;", vídeo sobre la Guerra de los Cien Años y la batalla de Crécy.
";Hundred Years' War: Battle of Crecy 1346 DOCUMENTARY;", vídeo sobre la Guerra de los Cien Años y la batalla de Crécy.
"
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Ve más allá;Lista;;Entre güelfos y gibelinos;;<em>Entre güelfos y gibelinos</em>;
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Ve más allá;Lista;;¿Transformamos el modo de vida religioso?;;<em>¿Transformamos el modo de vida religioso?</em>;
Desafío: La Baja Edad Media (siglos XIV-XV);CS_08_11_LM_Recurso270;130735;15158;GH_08_NX_LL;629007;139327;Meta;Título;;"¡Estamos perdiendo de vista la crisis!
¿Serás capaz de superar la última prueba?";;"¡Estamos perdiendo de vista la crisis!
¿Serás capaz de superar la última prueba?";
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;¿Qué entendemos por ciudad? ¿Es lo mismo en todas partes?;;<em>¿Qué entendemos por ciudad? ¿Es lo mismo en todas partes?</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;¿Cómo se organiza una ciudad?;;<em>¿Cómo se organiza una ciudad?</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;¿Cuándo empezó el urbanismo y cómo ha evolucionado?;;<em>¿Cuándo empezó el urbanismo y cómo ha evolucionado?</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;Las ciudades en el mundo;;<em>Las ciudades en el mundo</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;Poblamiento urbano y rural en España;;<em>Poblamiento urbano y rural en España</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Lista;;Ventajas e inconvenientes de la vida en una ciudad;;<em>Ventajas e inconvenientes de la vida en una ciudad</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Enlace;http://e-ducativa.catedu.es/44700165/aula/archivos/repositorio/500/615/html/Unidad_03/index.html;El proceso de urbanización;, unidad didáctica sobre el espacio urbano y las ciudades.;El proceso de urbanización;, unidad didáctica sobre el espacio urbano y las ciudades.
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Enlace;https://www.arkiplus.com/urbanismo-sostenible/;Urbanismo sostenible;, página web sobre el urbanismo sostenible, en la que se explica qué es y qué objetivos tiene.;Urbanismo sostenible;, página web sobre el urbanismo sostenible, en la que se explica qué es y qué objetivos tiene.
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Escoge tu camino;Enlace;https://ethic.es/2019/04/el-mapa-de-la-espana-vacia/;El mapa de la España vacía;, sobre el contraste en España entre núcleos muy poblados y extensas áreas despobladas.;El mapa de la España vacía;, sobre el contraste en España entre núcleos muy poblados y extensas áreas despobladas.
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Ve más allá;Lista;;Del campo a la ciudad;;<em>Del campo a la ciudad</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Ve más allá;Lista;;Equidad en las ciudades;;<em>Equidad en las ciudades</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Ve más allá;Lista;;Ciudades sostenibles;;<em>Ciudades sostenibles</em>;
Desafío: La ciudad y el proceso de urbanización;CS_08_06_LM_Recurso420;132122;15158;GH_08_NX_LL;629008;139346;Meta;Título;;"¡Ya estás en la meta!
¿Serás capaz de superar la última prueba?";;"¡Ya estás en la meta!
¿Serás capaz de superar la última prueba?";
